Step,Actual_Displacement,Predicted_Displacement,Residual
5204,12.178,19.947739781237328,-7.769739781237327
5205,11.873,19.94973984403885,-8.07673984403885
5206,12.133,19.95173990652714,-7.818739906527142
5207,12.047,19.953739968703776,-7.906739968703775
5208,12.192,19.9557400305703,-7.7637400305703
5209,12.294,19.957740092128265,-7.663740092128265
5210,12.035,19.959740153379208,-7.924740153379208
5211,12.12,19.96174021432466,-7.841740214324661
5212,12.12,19.963740274966145,-7.843740274966146
5213,12.11,19.96574033530518,-7.855740335305182
5214,12.003,19.967740395343274,-7.964740395343274
5215,11.972,19.969740455081926,-7.997740455081926
5216,11.811,19.97174051452263,-8.16074051452263
5217,12.295,19.97374057366687,-7.67874057366687
5218,12.149,19.975740632516132,-7.826740632516133
5219,12.054,19.97774069107188,-7.923740691071879
5220,12.232,19.97974074933558,-7.7477407493355805
5221,11.975,19.98174080730869,-8.00674080730869
5222,12.408,19.983740864992654,-7.575740864992655
5223,12.064,19.98574092238892,-7.921740922388921
5224,11.955,19.987740979498923,-8.032740979498923
5225,12.086,19.989741036324087,-7.903741036324087
5226,12.11,19.991741092865833,-7.881741092865834
5227,12.28,19.99374114912558,-7.71374114912558
5228,12.426,19.99574120510473,-7.569741205104728
5229,12.166,19.997741260804677,-7.831741260804677
5230,12.401,19.999741316226824,-7.598741316226825
5231,12.345,20.00174137137255,-7.656741371372549
5232,12.302,20.003741426243234,-7.701741426243235
5233,12.183,20.005741480840253,-7.822741480840254
5234,12.294,20.007741535164968,-7.713741535164967
5235,12.363,20.009741589218738,-7.646741589218738
5236,12.341,20.01174164300291,-7.670741643002911
5237,12.121,20.013741696518835,-7.892741696518835
5238,11.862,20.015741749767844,-8.153741749767844
5239,12.135,20.017741802751274,-7.882741802751275
5240,12.025,20.01974185547045,-7.9947418554704495
5241,12.143,20.021816924027995,-7.878816924027994
5242,11.994,20.023817563816387,-8.029817563816387
5243,12.282,20.025818228019585,-7.743818228019585
5244,12.391,20.027818917843145,-7.636818917843145
5245,12.409,20.029819634563346,-7.620819634563345
5246,12.335,20.03182037953214,-7.696820379532138
5247,12.567,20.033821154182593,-7.466821154182593
5248,12.288,20.035821960034717,-7.747821960034717
5249,12.441,20.037822798701793,-7.596822798701792
5250,12.343,20.039823671897285,-7.696823671897285
5251,12.3,20.041824581442288,-7.7418245814422875
5252,12.261,20.043825529273658,-7.782825529273659
5253,11.987,20.045826517452856,-8.058826517452855
5254,12.253,20.047827548175555,-7.7948275481755545
5255,12.117,20.049828623782144,-7.932828623782143
5256,12.458,20.051829746769158,-7.593829746769158
5257,12.507,20.053830919801758,-7.546830919801758
5258,12.324,20.055832145727397,-7.731832145727397
5259,12.34,20.057833427590744,-7.717833427590744
5260,12.495,20.059834768650028,-7.564834768650028
5261,12.37,20.061836172394973,-7.691836172394973
5262,12.435,20.063837642566444,-7.6288376425664435
5263,12.124,20.065839183178053,-7.941839183178052
5264,12.527,20.0678407985399,-7.540840798539902
5265,12.37,20.0698424932847,-7.6998424932847005
5266,12.185,20.07184427239658,-7.886844272396578
5267,12.601,20.073846141242843,-7.472846141242842
5268,12.244,20.075848105609037,-7.831848105609037
5269,12.247,20.077850171737744,-7.830850171737744
5270,12.363,20.07985234637148,-7.716852346371482
5271,12.559,20.08185463680028,-7.522854636800281
5272,12.601,20.083857050914457,-7.482857050914456
5273,12.215,20.085859597263244,-7.8708595972632445
5274,12.438,20.087862285119993,-7.649862285119992
5275,12.558,20.089865124554816,-7.531865124554816
5276,12.499,20.09186812651557,-7.592868126515571
5277,12.363,20.09387130291833,-7.730871302918331
5278,12.307,20.095874666748525,-7.788874666748525
5279,12.569,20.097878232174192,-7.528878232174192
5280,12.404,20.099882014673014,-7.695882014673014
5281,12.697,20.101886031174942,-7.404886031174943
5282,12.559,20.10389030022262,-7.544890300222621
5283,12.408,20.10589484215209,-7.69789484215209
5284,12.321,20.107899679296647,-7.786899679296647
5285,12.422,20.109904836217158,-7.687904836217157
5286,12.436,20.11191033996274,-7.675910339962741
5287,12.281,20.113916220366253,-7.832916220366252
5288,12.627,20.115922510379804,-7.488922510379803
5289,12.596,20.1179292464564,-7.5219292464563985
5290,12.551,20.119936468984747,-7.568936468984747
5291,12.485,20.121944222785604,-7.636944222785605
5292,12.445,20.123944263434804,-7.678944263434804
5293,12.729,20.125944303881273,-7.396944303881273
5294,12.447,20.12794434412601,-7.6809443441260115
5295,12.628,20.129944384170027,-7.501944384170027
5296,12.7,20.131944424014325,-7.4319444240143255
5297,12.507,20.133944463659894,-7.626944463659894
5298,12.926,20.135944503107734,-7.209944503107733
5299,12.578,20.137944542358824,-7.559944542358824
5300,12.61,20.13994458141415,-7.529944581414149
5301,12.348,20.141944620274685,-7.793944620274685
5302,12.326,20.1439446589414,-7.8179446589414
5303,12.552,20.145944697415267,-7.593944697415267
5304,12.391,20.147944735697244,-7.756944735697244
5305,12.631,20.149944773788288,-7.518944773788288
5306,12.526,20.151944811689354,-7.6259448116893545
5307,12.425,20.153944849401388,-7.728944849401387
5308,12.26,20.15594488692533,-7.89594488692533
5309,12.706,20.15794492426212,-7.451944924262122
5310,12.505,20.159944961412695,-7.654944961412694
5311,12.334,20.161944998377983,-7.827944998377983
5312,12.603,20.163945035158903,-7.560945035158904
5313,12.697,20.16594507175638,-7.46894507175638
5314,12.498,20.167945108171324,-7.669945108171325
5315,12.561,20.169945144404647,-7.608945144404647
5316,12.55,20.171945180457257,-7.621945180457256
5317,12.364,20.173945216330054,-7.809945216330053
5318,12.553,20.175945252023936,-7.622945252023936
5319,12.54,20.177945287539792,-7.637945287539793
5320,12.62,20.17994532287851,-7.5599453228785105
5321,12.587,20.181945358040977,-7.594945358040977
5322,12.522,20.183945393028075,-7.661945393028075
5323,12.659,20.186526802625803,-7.527526802625802
5324,12.494,20.188531391116584,-7.694531391116584
5325,12.646,20.19053617066684,-7.544536170666838
5326,12.719,20.19254115061045,-7.473541150610449
5327,12.485,20.19454634082934,-7.709546340829341
5328,12.531,20.196551751792136,-7.665551751792135
5329,12.753,20.198557394596,-7.445557394596001
5330,12.589,20.200563281011963,-7.6115632810119624
5331,12.461,20.202569423534044,-7.7415694235340435
5332,12.418,20.204575835432617,-7.786575835432618
5333,12.551,20.20658253081229,-7.655582530812291
5334,12.702,20.20858952467488,-7.506589524674881
5335,12.703,20.21059683298789,-7.50759683298789
5336,12.614,20.212604472759065,-7.598604472759064
5337,12.661,20.21461246211769,-7.553612462117689
5338,12.797,20.21662082040321,-7.41962082040321
5339,12.661,20.21862956826205,-7.557629568262049
5340,12.506,20.220638727753382,-7.714638727753382
5341,12.781,20.222648322464842,-7.441648322464841
5342,12.385,20.224658377639248,-7.839658377639248
5343,12.342,20.226668920313475,-7.884668920313475
5344,12.327,20.228679979470837,-7.901679979470837
5345,12.757,20.230691586208458,-7.473691586208458
5346,12.546,20.232703773921255,-7.686703773921256
5347,12.918,20.234716578504504,-7.316716578504504
5348,12.271,20.23673003857695,-7.96573003857695
5349,12.881,20.238744195726998,-7.357744195726998
5350,12.702,20.240759094784504,-7.5387590947845045
5351,12.59,20.24277478412131,-7.652774784121309
5352,12.892,20.24479131598388,-7.352791315983879
5353,12.625,20.24680874686192,-7.62180874686192
5354,12.918,20.248827137897386,-7.330827137897387
5355,12.621,20.25084655533884,-7.629846555338839
5356,12.483,20.252867071046847,-7.769867071046846
5357,12.819,20.254888763056886,-7.4358887630568855
5358,12.684,20.256911716207053,-7.572911716207054
5359,12.57,20.258936022839098,-7.688936022839098
5360,12.83,20.260961783582314,-7.430961783582314
5361,12.913,20.262989108231313,-7.349989108231313
5362,12.698,20.26501811673042,-7.56701811673042
5363,12.8,20.267048940279096,-7.467048940279096
5364,12.808,20.26908172257525,-7.461081722575251
5365,12.868,20.271116621215647,-7.403116621215647
5366,12.64,20.27315380927575,-7.6331538092757505
5367,12.974,20.27519347709481,-7.3011934770948095
5368,12.75,20.27723583429603,-7.527235834296029
5369,12.871,20.279281112076628,-7.408281112076628
5370,12.813,20.281329565808104,-7.468329565808103
5371,12.727,20.283381477993856,-7.556381477993856
5372,12.954,20.285437161639088,-7.331437161639087
5373,12.698,20.28749696409737,-7.589496964097371
5374,12.637,20.289496991074227,-7.652496991074226
5375,12.994,20.29149701791653,-7.29749701791653
5376,12.791,20.293497044624964,-7.502497044624963
5377,12.78,20.295497071200185,-7.515497071200185
5378,12.809,20.29749709764286,-7.4884970976428615
5379,12.502,20.299497123953653,-7.797497123953653
5380,12.682,20.30149715013322,-7.619497150133219
5381,12.913,20.303497176182216,-7.390497176182215
5382,12.862,20.305497202101293,-7.443497202101293
5383,12.612,20.307497227891098,-7.695497227891098
5384,12.843,20.309497253552276,-7.4664972535522764
5385,12.64,20.31149727908547,-7.671497279085468
5386,12.748,20.313497304491314,-7.5654973044913145
5387,12.804,20.315497329770444,-7.511497329770444
5388,12.874,20.317497354923496,-7.443497354923496
5389,12.925,20.3194973799511,-7.394497379951098
5390,12.738,20.321497404853872,-7.583497404853873
5391,12.79,20.323497429632447,-7.5334974296324475
5392,12.923,20.325497454287436,-7.402497454287436
5393,12.857,20.32749747881946,-7.4704974788194605
5394,12.851,20.329497503229124,-7.478497503229123
5395,12.77,20.331497527517048,-7.561497527517048
5396,12.848,20.333497551683834,-7.485497551683833
5397,12.901,20.335497575730088,-7.434497575730088
5398,13.14,20.337497599656412,-7.197497599656412
5399,12.991,20.3394976234634,-7.348497623463402
5400,12.863,20.34149764715165,-7.478497647151652
5401,12.857,20.343497670721757,-7.486497670721757
5402,12.876,20.34549769417431,-7.46949769417431
5403,12.846,20.34749771750989,-7.5014977175098885
5404,13.1,20.34949774072908,-7.2494977407290815
5405,12.911,20.35149776383247,-7.44049776383247
5406,12.644,20.35349778682063,-7.709497786820629
5407,13.019,20.355497809694135,-7.336497809694135
5408,13.31,20.35749783245356,-7.04749783245356
5409,12.886,20.35949785509947,-7.47349785509947
5410,12.868,20.36149787763243,-7.49349787763243
5411,12.953,20.363497900053012,-7.410497900053013
5412,12.827,20.36566670858971,-7.5386667085897106
5413,12.965,20.367668052873213,-7.402668052873214
5414,12.948,20.369669452565038,-7.4216694525650375
5415,12.89,20.371670910375332,-7.481670910375332
5416,12.995,20.373672429173336,-7.378672429173337
5417,13.02,20.375674011998626,-7.355674011998627
5418,12.684,20.377675662073262,-7.693675662073263
5419,12.939,20.37967738281493,-7.440677382814929
5420,13.012,20.381679177851225,-7.369679177851225
5421,12.837,20.383681051035126,-7.546681051035126
5422,12.981,20.38568300646181,-7.404683006461811
5423,12.738,20.38768504848694,-7.6496850484869405
5424,13.064,20.389687181746524,-7.325687181746524
5425,13.081,20.391689411178582,-7.310689411178583
5426,13.009,20.393691742046748,-7.384691742046748
5427,12.845,20.39569417996598,-7.550694179965978
5428,12.96,20.39769673093068,-7.4376967309306785
5429,13.085,20.399699401345412,-7.314699401345411
5430,12.981,20.401702198058477,-7.420702198058477
5431,13.0,20.403705128398716,-7.403705128398716
5432,13.173,20.405708200215813,-7.2327082002158125
5433,12.965,20.407711421924567,-7.442711421924567
5434,13.001,20.409714802553438,-7.408714802553439
5435,12.814,20.411718351798008,-7.597718351798008
5436,12.752,20.41372208007975,-7.66172208007975
5437,12.828,20.41572599861084,-7.587725998610839
5438,13.039,20.417730119465585,-7.378730119465585
5439,12.927,20.41973445565938,-7.492734455659381
5440,13.039,20.42173902123593,-7.382739021235929
5441,13.11,20.423743831363826,-7.313743831363826
5442,13.122,20.425748902443573,-7.303748902443573
5443,12.968,20.42775425222632,-7.459754252226318
5444,13.015,20.429759899945783,-7.414759899945782
5445,13.149,20.431765866464968,-7.282765866464969
5446,13.054,20.433772174439593,-7.3797721744395925
5447,13.061,20.437016614171903,-7.376016614171903
5448,12.872,20.439033376425325,-7.567033376425325
5449,12.882,20.441050967928817,-7.559050967928817
5450,13.224,20.44306944042879,-7.21906944042879
5451,12.835,20.445088849785158,-7.610088849785157
5452,12.81,20.44710925637457,-7.63710925637457
5453,13.007,20.449130725540424,-7.442130725540425
5454,13.127,20.451153328095963,-7.324153328095962
5455,13.122,20.453177140887554,-7.331177140887554
5456,13.178,20.45520224742648,-7.27720224742648
5457,12.841,20.457228738598744,-7.616228738598744
5458,13.107,20.459256713463947,-7.352256713463948
5459,12.972,20.46128628015601,-7.48928628015601
5460,12.996,20.463317556900595,-7.4673175569005945
5461,13.1,20.465350673166505,-7.365350673166505
5462,13.232,20.467385770971152,-7.235385770971153
5463,13.276,20.469404344313492,-7.1934043443134925
5464,13.34,20.471423794289702,-7.131423794289702
5465,13.402,20.473444171117357,-7.071444171117358
5466,12.984,20.475465528537956,-7.491465528537956
5467,13.074,20.477487924112623,-7.403487924112623
5468,13.267,20.479511419546515,-7.212511419546516
5469,13.257,20.48153608104515,-7.22453608104515
5470,13.254,20.483599487756827,-7.229599487756827
5471,13.052,20.48562699379807,-7.433626993798072
5472,13.225,20.48765590797956,-7.262655907979559
5473,13.228,20.489686319445227,-7.261686319445227
5474,13.27,20.49171832427557,-7.221718324275571
5475,13.087,20.49375202612993,-7.406752026129929
5476,13.011,20.4957875369574,-7.484787536957402
5477,12.873,20.49782497778456,-7.624824977784561
5478,13.272,20.499864479589416,-7.227864479589416
5479,13.093,20.50190618427221,-7.408906184272212
5480,13.058,20.503950245735158,-7.445950245735158
5481,13.04,20.505996831084925,-7.465996831084926
5482,13.433,20.508046121973504,-7.075046121973504
5483,13.156,20.510098316095522,-7.354098316095522
5484,13.246,20.512153628862396,-7.266153628862396
5485,13.264,20.514212295276923,-7.250212295276924
5486,13.367,20.516274572035243,-7.149274572035242
5487,13.242,20.518340739887243,-7.276340739887242
5488,13.319,20.520411106290997,-7.201411106290996
5489,13.271,20.522486008402485,-7.251486008402484
5490,13.47,20.524565816448103,-7.054565816448102
5491,13.307,20.52665093753497,-7.21965093753497
5492,13.168,20.52874181996276,-7.360741819962762
5493,13.3,20.53083895811116,-7.2308389581111605
5494,13.285,20.532942897989006,-7.247942897989006
5495,13.267,20.53505424354553,-7.2680542435455315
5496,13.135,20.53717366386089,-7.402173663860891
5497,13.601,20.539489441606435,-6.938489441606434
5498,13.383,20.54149193536566,-7.15849193536566
5499,13.147,20.543494545106565,-7.396494545106565
5500,13.299,20.54549727748461,-7.246497277484611
5501,13.284,20.547500139632184,-7.263500139632184
5502,13.415,20.54950313920041,-7.134503139200412
5503,12.94,20.55150628440521,-7.611506284405211
5504,13.424,20.553509584078267,-7.129509584078267
5505,13.277,20.555513047723373,-7.278513047723374
5506,13.265,20.557516685578864,-7.292516685578864
5507,13.451,20.55952050868685,-7.108520508686851
5508,13.396,20.561524528970196,-7.165524528970195
5509,13.45,20.56352875931807,-7.113528759318072
5510,13.053,20.565533213681366,-7.512533213681365
5511,13.311,20.567537907179105,-7.256537907179105
5512,13.554,20.569542856217385,-7.015542856217385
5513,13.545,20.571548078622527,-7.026548078622527
5514,13.222,20.573553593790383,-7.351553593790383
5515,13.243,20.575559422853974,-7.332559422853974
5516,13.309,20.577565588872133,-7.268565588872134
5517,13.032,20.579572117042037,-7.547572117042037
5518,13.342,20.581579034939203,-7.239579034939203
5519,12.95,20.58358637278887,-7.633586372788869
5520,13.163,20.58559416377354,-7.422594163773539
5521,13.17,20.587598297259813,-7.417598297259813
5522,13.192,20.589602642179376,-7.3976026421793755
5523,13.152,20.59160721194791,-7.43960721194791
5524,13.47,20.59361202102674,-7.123612021026739
5525,13.024,20.595617085019757,-7.571617085019758
5526,13.186,20.597622420780734,-7.411622420780734
5527,13.229,20.599628046532228,-7.370628046532229
5528,13.214,20.601633981997516,-7.387633981997515
5529,13.36,20.603640248547183,-7.243640248547184
5530,13.294,20.605646869362126,-7.311646869362125
5531,13.348,20.607653869615145,-7.2596538696151445
5532,13.479,20.609661276673446,-7.130661276673447
5533,13.588,20.61166912032476,-7.02366912032476
5534,13.515,20.613677433030215,-7.098677433030215
5535,13.534,20.6156862502075,-7.081686250207499
5536,13.276,20.617695610548402,-7.341695610548403
5537,13.623,20.619705556375397,-6.996705556375398
5538,13.404,20.621716134042718,-7.217716134042718
